experiment_version,dataset,forecast_origin,model_id,graph_mode,seed,max_epochs,min_epochs,early_stopping_patience,early_stopping_min_relative_improvement,batch_size,optimizer,learning_rate,full_run_task_id,execution_stage,loss,inner_validation_definition,refit_policy,input_contract,node_ids_sha256,data_slice_sha256,graph_sha256,embedding_sha256,placebo_permutation_sha256,source_commit_or_lock,config_sha256,metric_protocol_sha256,adapter_status,control_faithfulness,prohibited_files,planned_status
FULL_UNIFIED_RUN_V1,M5,2015-12-07,seasonal_naive,none,13,,,,,4,native,,v1_0001_m5_20151207_seasonal_naive_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e6a9759eec74735c27f556ca1b69d374f5ed9b8062cf2b075e198f1be3af6aff,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0012_m5_20160201_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,ce833df7d70a6aaa419d22811497ddbb2457764d7bd3e1846bbec412943b7f9a,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0013_favorita_20170301_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,55dc80374cd57120ded1af94a404fe3169d392e3a0e2c0f29bd6d1a2eed1002e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,943c3314b79dd7eca017716c918c714e93b095f85390281a6315701660a9d554,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0014_favorita_20170329_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,61b843616ad20b3c0f66e85ec548fd8ee39336145e3b216b3e7363c867264271,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,7bf093e7697d4c38b808a5585eaab886440d3c862c30c6657bcdbbe6086ff7b2,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0015_favorita_20170426_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,c5ea41145b284ccabb9c8485eff0a16b0d7d6e25e5c1c3c30f9e41f0516db7ad,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,07afe46be93fafe475145ba7e8e8c30f99a2818737a6dc172e840fe113d6302a,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0016_store_item_20170522_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,16faaf5314d2d656099b5dfcf1294a6e3ae99741f8f303dcc812754898b52246,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,9c56dbb15504f098841eef5a5b07f4dd6ae89b4595fb6cdafc27d5f13e706888,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0017_store_item_20170619_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,0fbc52c84fd91f7cae2d2b0d15d8eb3627c8926e5b3fe3208f25e73f9d77146e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,7a36ea654154df9d707b1f77cee2a6e4facb8513041e75c48c211231df958529,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,global_lightgbm,none,13,,,7,0.001,4,native,,v1_0018_store_item_20170717_global_lightgbm_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,34d53ca2bc8d880fcab243b4a0c32e211cbc184f8aa88af0a0cc7daa0679b437,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,693bcb28c3c0fcdc5e11d309c290275610f758a7a75e5bd6eb5b0a88de7176e3,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,tcn_business,native,13,50,10,7,0.001,4,Adam,0.001,v1_0046_m5_20151207_tcn_business_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,3a72ee3a0379921de4a08c3da9b0d3bddf9b9c80b3b018f5b755b6f192bb6a22,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,tcn_business,native,29,50,10,7,0.001,4,Adam,0.001,v1_0047_m5_20151207_tcn_business_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e09aa97625fa404264415b230571f69d8872ecd9b1bc4e1a8d67bd63dad61eb7,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,tcn_business,native,47,50,10,7,0.001,4,Adam,0.001,v1_0048_m5_20151207_tcn_business_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e9df02679d31640f4b17aa26b52fe97d25336ee2f59b0272af3fbdabd257c44c,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,tcn_business,native,13,50,10,7,0.001,4,Adam,0.001,v1_0049_m5_20160104_tcn_business_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,08334ca08ca77752a5299862c24bbf2d8ecd1fd1cc5ab3f1cccc3179bd4317e5,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,tcn_business,native,29,50,10,7,0.001,4,Adam,0.001,v1_0050_m5_20160104_tcn_business_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,3b4fa2e5e8f5e9c34495219a572d4332aa4dda2d45aebb611a7f74c3f58a2dfb,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,tcn_business,native,47,50,10,7,0.001,4,Adam,0.001,v1_0051_m5_20160104_tcn_business_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,7db9fb55f0a03d463954439c84f455279447071dfab2d58ea64cda9e2cc3b61a,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,tcn_business,native,13,50,10,7,0.001,4,Adam,0.001,v1_0052_m5_20160201_tcn_business_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,6e6df3f4edae1308f21d62ca487db082e5af97c401064a85b777e74318dd2b82,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,tcn_business,native,29,50,10,7,0.001,4,Adam,0.001,v1_0053_m5_20160201_tcn_business_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e111d87d99dd8b90d0284b3b59f88b9adf9d6f32698abefc0bad6af4731a16a2,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,tcn_business,native,47,50,10,7,0.001,4,Adam,0.001,v1_0054_m5_20160201_tcn_business_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,ea622d49f6944236c4628a55f5b810f86c81c27251a4ebcc01e69af6aaf95ca6,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
